Owner,Collection City,Collection City Lat,Collection City Long,Call Number,Position in Volume,Composer,Comp. Dates,Comp. Nationality,Title,Opera,P. City,P. State,P.Country,Publisher Lat,Publisher Long,Publisher,Date,Publication decade,Subject,Has t.p.?,Illustration?
Augusta Jane Evans,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.219,41,"Beethoven, Ludwig van",1770-1827,German,Spirit waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,,1840,Piano music,0,0
Augusta Jane Evans,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.219,42,"Buckhoven, J. C.",,,Serenade waltz,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Lee & Walker,1849,1840,Piano music,0,0
Augusta Jane Evans,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.219,43,"Johnson, Francis",1792-1844,American,Johnson's celebrated Victoria gallop,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,Osbourn's Music Saloon,1839,1840,Piano music,0,0
Augusta Jane Evans,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.219,44,,,,Rainer grand march and quick step,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,,1840,Piano music,0,0
Augusta Jane Evans,Baltimore,39.29038,-76.61219,LOC M1 .A15 v.219,45,"Hews, George",1806-1873,American,Webster's quick step,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,1,"Ross, D.",,,Auld Lang Syne,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,2,"Dun, Finlay",1795-1853,Scottish,Annie Laurie,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,A. Fiot,,1840,Songs with piano,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,3,"Whittlesey, Orramel",1801-1876,American,American eagle : a national air,,Salem,Connecticut,United States,41.49038,-72.27536,O. Whittlesey,1847,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,4,"Scherpf, John C.",,,"Sett 2 (The Yaller girls, the New York girls, Quick step moition, The Charleston girls, Indian nation)",,New York,New York,United States,40.71427,-74.00597,F. Riley,,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,5,"Metcalf, I. N. (Isaac Newton)",1818-1887,American,Blind girl : a ballad,,Boston,Massachusetts,United States,42.35843,-71.05977,Prentiss,1845,1840,Songs with piano,1,1
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,6,,,,Bonaparte's march,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,7,"Kotzwara, Franz",1730-1791,Czech,Battle of Prague,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,8,"Holloway, John",,,Blue's quick step,,Boston,Massachusetts,United States,42.35843,-71.05977,C. Bradlee,1836,1840,Piano music,1,1
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,9,"Wood, William, Jr.",,,Bonny Doon,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,10,"Dodworth, Harvey B.",1822–1891,English immigrant,Bowld soldier boy : quick step,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,1848,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,11,C. L. H.,,,Barili waltz,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,1847,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,12,"Evans, J. G.",,,Belle of Baltimore,,Boston,Massachusetts,United States,42.35843,-71.05977,A. & J.P. Ordway,1848,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,13,"Wetmore, William Jarvis",1809-,,Cot beneath the hill : a ballad,,New York,New York,United States,40.71427,-74.00597,Millet's Music Saloon,1841,1840,Songs with piano,1,1
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,14,"Ransford, Edwin",1805-1876,English,"Come, gang awa' wi' me",,New York,New York,United States,40.71427,-74.00597,Hewitt & Jacques,,1840,Songs with piano,1,1
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,15,"Power, James",,,Dearest Mae,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,A. Fiot,1847,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,16,"Strauss, Johann, I",1804-1849,Austrian,Duke of Reichstadt's celebrated waltz,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,17,"Hutchinson, Jesse Jr.",1813-1853,American,Eight dollars a day,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1848,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,18,"Hews, George",1806-1873,American,Freemen's quick step,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1840,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,19,"Peters, W. C. (William Cumming)",1805-1866,English immigrant,Greek march : in which is introduced an original Greek air,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,1840,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,20,"Smith, William",,,Home quick step,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1842,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,21,Zaleucus,,,Herculean quick step,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,22,"Woodbury, I. B. (Isaac Baker)",1819-1858,American,Indian's prayer,,Boston,Massachusetts,United States,42.35843,-71.05977,A. & J.P. Ordway,1846,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,23,"Bennett, Charles E.",,,Iron boots quick step : as played by the Warren Brass Band,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1842,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,24,"Bayly, Thomas Haynes",1797-1839,English,I'd be a butterfly : a ballad,,New York,New York,United States,40.71427,-74.00597,"Firth, Hall & Pond",,1840,Songs with piano,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,25,"Hime, B. (Benjamin)",1796-1871,English,I see them on their winding way,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,,1840,Songs with piano,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,26,,,,Joys that we've tasted : an admired ballad,,Baltimore,Maryland,United States,39.29038,-76.61219,F.D. Benteen,1843,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,27,"Ulmo, E. E. (Edme E.)",,,Kinlock of Kinlock : favorite Scotch air,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,28,"Brown, Francis H. (Francis Henry)",1818-1891,American,Love not : a celebrated quick step,,New York,New York,United States,40.71427,-74.00597,Atwill,1843,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,29,"Lover, Samuel",1797-1868,Irish,Low back'd car : a characteristic Irish song,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,1846,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,30,,,,Lucy Neale ; Sing darkies sing,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,A. Fiot,,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,31,"Chadwick, Henry",,,Minstrel waltz,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1849,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,32,,,,Mary Blane,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,33,"Hime, Edward L.",1823-1900,English,Nightingale or bird polka,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1843,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,34,"Allen, George N.",1812-1877,American,Ocean burial,,Cleveland,Ohio,United States,41.4995,-81.69541,S. Brainard,1849,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,35,"Peters, W. C. (William Cumming)",1805-1866,English immigrant,Old rosin the bow,,Louisville,Kentucky,United States,38.25424,-85.75941,W.C. Peters,1840,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,36,,,,Origin of the harp : canzonet,,New York,New York,United States,40.71427,-74.00597,William Hall & Son,,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,37,"Crosby, L. V. H.",1823-1884,American,Oh give me a home if in foreign land,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1845,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,38,"Dutton, George",1789-1854,American,Pleasures of home,,Utica,New York,United States,43.1009,-75.23266,George Dutton,1835,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,39,,,,Paddy Carey : a cotillion,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,40,"Russell, B. A.",,,Rosa polka,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1848,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,41,"Woodbury, I. B. (Isaac Baker)",1819-1858,American,Row thy boat lightly,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1847,1840,Songs with piano,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,42,,,,Celebrated Saratoga polka,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,43,Rainer Family,,,Alpine horn (Sailor boy's carol),,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1841,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,44,"Brown, Francis H. (Francis Henry)",1818-1891,American,Soldier's dream march,,Boston,Massachusetts,United States,42.35843,-71.05977,G. P. Reed & Co.,1846,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,45,"Woodbury, I. B. (Isaac Baker)",1819-1858,American,Strike the harp gently,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1849,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,46,Lady of Baltimore,,,Titus march,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,47,,,,Von Weber's last waltz,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",,1840,Piano music,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,48,"Hall, Alexander",,,When stars are in the quiet skies,,Boston,Massachusetts,United States,42.35843,-71.05977,George P. Reed,1838,1840,Songs with piano,0,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,49,"Whittlesey, Orramel",1801-1876,American,Wild rose : a ballad,,Salem,Connecticut,United States,41.49038,-72.27536,O. Whittlesey,1847,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,50,"Chadwick, L. Thayer",1816-1848,,Willow bank waltz,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1845,1840,Piano music,1,1
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,51,"Taylor, James B.",,,We are happy and free,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1845,1840,Songs with piano,1,1
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,52,"Woodbury, I. B. (Isaac Baker)",1819-1858,American,We are almost there : answer to the beautiful ballad Are we almost there,,Boston,Massachusetts,United States,42.35843,-71.05977,Oliver Ditson,1847,1840,Songs with piano,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,53,"White, Edward L. (Edward Little)",1809-1851,American,Yankee doodle : the popular national melody with variations,,Boston,Massachusetts,United States,42.35843,-71.05977,George P. Reed,1841,1840,Piano music,1,0
Mary Jane Crawford,New York,40.71427,-74.00597,LOC M1 .A15 v.22,54,"Dodworth, Allen",1817-1896,English immigrant,Young bachelor's march,,New York,New York,United States,40.71427,-74.00597,"Firth, Pond & Co.",1846,1840,Piano music,1,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,1,"Czerny, Charles",1791-1857,Austrian,"Dix petits rondeaux, no. 10",,New York,New York,United States,40.71427,-74.00597,Dubois & Bacon,,1840,Piano music,1,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,2,"Knapton, P. (Philip)",1788-1833,English,Mrs. Macdonald : a Scotch air,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,,1840,Piano music,1,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,3,"Ross, D.",,,Auld Lang Syne,,New York,New York,United States,40.71427,-74.00597,Atwill,,1840,Piano music,1,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,4,,,,Yankee Doodle,,New York,New York,United States,40.71427,-74.00597,Hewitt & Jacques,,1840,Piano music,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,5,,,,"Bijou, or Lady's musical companion",,,,United States,,,,,1840,Piano music,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,6,"Knaebel, Simon",1812-1880,German immigrant,Madame Jerome Ravel's celebrated dance on the tight rope,,New York,New York,United States,40.71427,-74.00597,Charles Christman,1842,1840,Piano music,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,7,"Herz, Henri",1803-1888,Austrian,Madame Sontag's waltz,,New York,New York,United States,40.71427,-74.00597,E. Riley,,1840,Piano music,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,8,"Morales, A. J.",1812-1885,Spanish immigrant,Fairy waltz,,New York,New York,United States,40.71427,-74.00597,,,1840,Piano music,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,9,"Holloway, John",,,Wood up : a celebrated quick step,,Brooklyn,New York,United States,40.650002,-73.949997,L. Hjousbery,,1840,Piano music,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,10,,,,"A boat, a boat to cross the ferry ; Mr. Speaker",,,,United States,,,,,1840,Vocal trios,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,11,"Dempster, William R. (William Richardson)",1809-1871,Scottish,Lament of the Irish emigrant,,Boston,Massachusetts,United States,42.35843,-71.05977,William H. Oakes,1840,1840,Songs with piano,1,1
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,12,"Russell, Henry",1812-1900,English,We have been friends together,,New York,New York,United States,40.71427,-74.00597,Atwill,,1840,Songs with piano,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,13,"Wade, J. Augustine (Joseph Augustine)",1796-1845,Irish,Sing me a melody,,New York,New York,United States,40.71427,-74.00597,William Dubois,,1840,Songs with piano,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,14,"Spilman, Jonathan E.",1812-1896,American,Flow gently sweet Afton : ballad,,Philadelphia,Pennsylvania,United States,39.95234,-75.16379,George Willig,1838,1840,Songs with piano,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,15,"Moscheles, Ignaz",1794-1870,Czech,Erin is my home,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,,1840,Songs with piano,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,16,"Auber, D. F. E. (Daniel Francois Esprit)",1782-1871,French,Young Agnes beauteous flower,Fra Diavolo,New York,New York,United States,40.71427,-74.00597,Dubois & Stodart,,1840,Songs with piano,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,17,"Bochsa, Robert Nicolas Charles",1789-1856,French,"Slowly wears the day, love",,New York,New York,United States,40.71427,-74.00597,E.S. Mesier,,1840,Songs with piano,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,18,"Knight, Joseph Philip",1812-1887,English,She wore a wreath of roses,,New York,New York,United States,40.71427,-74.00597,Hewitt & Jacques,,1840,Songs with piano,1,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,19,"Norton, Caroline Sheridan",1808-1877,English,Oh! Take me back to Switzerland,,New York,New York,United States,40.71427,-74.00597,C.G. Christman,,1840,Songs with piano,0,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,20,"Knight, Joseph Philip",1812-1887,English,Grecian daughter,,New York,New York,United States,40.71427,-74.00597,Davis & Horn,,1840,Songs with piano,1,0
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,21,"Morris, P. (Pete)",1821-,American,Raging canal!,,New York,New York,United States,40.71427,-74.00597,C.G. Christman,1844,1840,Songs with piano,1,1
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,22,,,,T'was all to astonish the browns,,Boston,Massachusetts,United States,42.35843,-71.05977,Henry Prentiss,1842,1840,Songs with piano,1,1
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,23,,,,Ole Dan Tucker,,Boston,Massachusetts,United States,42.35843,-71.05977,George P. Reed,1843,1840,Songs with piano,1,1
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,24,,,,Dandy Jim,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,1843,1840,Songs with piano,1,1
Emma J. Wilson,New York,40.71427,-74.00597,LOC M1 .A15 v.220,25,,,,"O lud gals gib me, &c",,Boston,Massachusetts,United States,42.35843,-71.05977,Charles H. Keith,1843,1840,Songs with piano,1,1
Emily Clute,Cincinnati,39.162,-84.45689,LOC M1 .A15 v.221,1,"Viguerie, Bernard",1761-1819,French,Battle of Maringo : an historical and military piece for the piano forte with an accompaniment for a violin,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,,1840,Piano music,1,1
Emily Clute,Cincinnati,39.162,-84.45689,LOC M1 .A15 v.221,2,"Meineke, C. (Christopher)",1782-1850,German immigrant,Grand Turkish march,,Baltimore,Maryland,United States,39.29038,-76.61219,John Cole & Son,,1840,Piano music,1,0
Emily Clute,Cincinnati,39.162,-84.45689,LOC M1 .A15 v.221,3,"Grosse, W.",,,Fra tante ancoscie,,New York,New York,United States,40.71427,-74.00597,Firth & Hall,,1840,Piano music,1,0
Emily Clute,Cincinnati,39.162,-84.45689,LOC M1 .A15 v.221,4,"Kalkbrenner, Frederic",1785-1849,German,Marche de le Duke Leuchtenberg,,New York,New York,United States,40.71427,-74.00597,James L. Hewitt,,1840,Piano music,1,0
Emily Clute,Cincinnati,39.162,-84.45689,LOC M1 .A15 v.221,5,"Rossini, Gioacchino",1792-1868,Italian,March in Mose in Egitto,Mosè in Egitto,New York,New York,United States,40.71427,-74.00597,James L. Hewitt,,1840,Piano music,1,0
Emily Clute,Cincinnati,39.162,-84.45689,LOC M1 .A15 v.221,6,"Shaw, Oliver",1779-1848,American,Bangor march,,Boston,Massachusetts,United States,42.35843,-71.05977,C. Bradlee,,1840,Piano music,1,1
Emily Clute,Cincinnati,39.162,-84.45689,LOC M1 .A15 v.221,7,"Shaw, Oliver",1779-1848,American,Gov. Francis' grand march,,Providence,Rhode Island,United States,41.82399,-71.41283,Author (Oliver Shaw),1833,1840,Piano music,0,0
